,,,13,ALLOY-MEC,,T2EU3,TERIOS 4X2,245015,22762,JDAJ200G091018648,,3SZ 2194906,ROJO,20.08.08
,,,14,ALLOY-MEC,,T2EU3,TERIOS 4X2,245017,22763,JDAJ200G091018651,,3SZ 2195227,VERDE BRITANICO,20.08.08
,,,15,ALLOY-MEC,,T2EU3,TERIOS 4X2,245021,22764,JDAJ200G091018666,,3SZ 2195392,NEGRO,20.08.08
,,,16,ALLOY-MEC,,T2EU3,TERIOS 4X2,245022,22765,JDAJ200G091018677,,3SZ 2195486,ROJO,20.08.08
,,,17,ALLOY-MEC,,T2EU3,TERIOS 4X2,245024,22766,JDAJ200G091018686,,3SZ 2168102,NEGRO,20.08.08
,,,18,ALLOY-MEC,,T2EU3,TERIOS 4X2,245026,22767,JDAJ200G091018700,,3SZ 2196388,NEGRO,20.08.08
,,,19,ALLOY-MEC,,T2EU3,TERIOS 4X2,245028,22768,JDAJ200G091018701,,3SZ 2196307,ROJO,20.08.08
,,,20,ALLOY-MEC,,T2EU3,TERIOS 4X2,245030,22769,JDAJ200G091018739,,3SZ 2197294,GRIS,20.08.08
,,,21,ALLOY-MEC,,T2EU3,TERIOS 4X2,245032,22770,JDAJ200G091018810,,3SZ 2199030,GRIS,20.08.08
,,,22,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245033,22771,JDAJ200G091018347,,3SZ 2187401,NEGRO,20.08.08
,,,23,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245037,22772,JDAJ200G091018492,,3SZ 2191284,VERDE BRITANICO,20.08.08
,,,24,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245039,22773,JDAJ200G091018556,,3SZ 2192731,ROJO,20.08.08
,,,25,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245042,22774,JDAJ200G091018584,,3SZ 2171337,NEGRO,20.08.08
,,,26,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245044,22775,JDAJ200G091018617,,3SZ 2194251,GRIS,20.08.08
,,,27,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245046,22776,JDAJ200G091018621,,3SZ 2194359,VERDE BRITANICO,20.08.08
,,,28,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245048,22777,JDAJ200G091018631,,3SZ 2154071,PLATA,20.08.08
,,,29,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245051,22778,JDAJ200G091018653,,3SZ 2195168,GRIS,20.08.08
,,,30,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245056,22779,JDAJ200G091018657,,3SZ 2195216,PLATA,20.08.08
,,,31,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245057,22780,JDAJ200G091018762,,3SZ 2198066,GRIS,20.08.08
,,,32,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,245059,22781,JDAJ200G091018790,,3SZ 2198904,ROJO,20.08.08
,,,33,SAFARI-MEC,,T2EU5,TERIOS 4X4,245076,22782,JDAJ210G091087408,,3SZ 2187536,NEGRO,20.08.08
,,,34,SAFARI-MEC,,T2EU5,TERIOS 4X4,245079,22783,JDAJ210G091087448,,3SZ 2187679,GRIS,20.08.08
,,,35,SAFARI-MEC,,T2EU5,TERIOS 4X4,342726,28362,JDAJ210G091087540,,3SZ 2188382,NEGRO,05.11.08
,,,36,SAFARI-MEC,,T2EU5,TERIOS 4X4,245082,22784,JDAJ210G091087558,,3SZ 2188851,GRIS,20.08.08
,,,37,SAFARI-MEC,,T2EU5,TERIOS 4X4,245102,22785,JDAJ210G091087783,,3SZ 2189948,PLATA,20.08.08
,,,38,SAFARI-MEC,,T2EU5,TERIOS 4X4,245098,22786,JDAJ210G091087919,,3SZ 2190685,PLATA,20.08.08
,,,39,SAFARI-MEC,,T2EU5,TERIOS 4X4,245101,22787,JDAJ210G091088513,,3SZ 2195246,VERDE BRITANICO,20.08.08
,,,40,SAFARI-MEC,,T2EU5,TERIOS 4X4,245094,22788,JDAJ210G091088627,,3SZ 2196170,VERDE BRITANICO,20.08.08
,,,41,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,245099,22789,JDAJ210G091087648,,3SZ 2189064,GRIS,20.08.08
,,,42,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,245100,22790,JDAJ210G091088015,,3SZ 2191691,NEGRO,20.08.08
,,,43,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,245092,22791,JDAJ210G091088142,,3SZ 2192660,PLATA,20.08.08
,,,44,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,245095,22792,JDAJ210G091088495,,3SZ 2195024,ROJO,20.08.08
,,,45,DELTA 250,,V5KR5,CAMION HIBRIDO,245139,22793,JDA00V11890029278,,14B 1841450,BLANCO,20.08.08
,,,46,DELTA 300,,V5KR3,CAMION HIBRIDO,245128,22794,JDA00V11890029300,,14B 1841774,BLANCO,20.08.08
,,,47,DELTA 300,,V5KR4,CAMION HIBRIDO,245131,22795,JDA00V11890029305,,14B 1841857,BLANCO,20.08.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, INTERBANK",,,,,,,,,,
,,,,VP. BLUE HAWK   :  LLEGO 08.09.08,,,,,,PRODUCCION JULIO 08 UNIDADES  (INDONESIA) 1ER. PARCIAL,,,,
,,,,B/L  NYKS940002865,,,,,,,,,,
,,,,C2WE-08-2407-107L-01  29.07.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,NB,TERIOS LONG,271405,23301,MHKG2CN208K000234,,3SZ DAL9299,BEIGE,
,,,2,MECANICA,,NB,TERIOS LONG,271427,24455,MHKG2CN208K000239,,3SZ DAL8590,PLATA,
,,,3,MECANICA,,NB,TERIOS LONG,271441,24456,MHKG2CN209K000244,,3SZ DAM1283,ROJO VINO,
,,,4,MECANICA,,NB,TERIOS LONG,271449,24457,MHKG2CN209K000251,,3SZ DAM6876,ROJO VINO,
,,,5,AUTOMATICA,,NE,TERIOS LONG,271436,24458,MHKG2CP208K000214,,3SZ DAL0791,ROJO VINO,
,,,6,AUTOMATICA,,NE,TERIOS LONG,271435,24459,MHKG2CP208K000217,,3SZ DAL0790,BEIGE,
,,,7,AUTOMATICA,,NE,TERIOS LONG,271422,24460,MHKG2CP209K000221,,3SZ DAL1443,PLATA,
,,,8,AUTOMATICA,,NE,TERIOS LONG,271429,24461,MHKG2CP209K000226,,3SZ DAL9671,ROJO VINO,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,CARTA DE CREDITO / INTERBANK,,,,,,,,,,
,,,,VP. RIO GRANDE   :  LLEGO 01.10.08,,,,,,PRODUCCION JULIO 02 UNIDADES 2do. PARCIAL  (INDONESIA),,,,
,,,,B/L  KKLUJKT190732,,,,,,,,,,
,,,,C2WE-08-2407-107L-02  29.08.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,NB,TERIOS LONG,301373,25749,MHKG2CN209K000257,,3SZ DAM7793,NEGRO,03.10.08
,,,2,AUTOMATICA,,NE,TERIOS LONG,301381,25750,MHKG2CP209K000230,,3SZ DAL9640,PLATA,03.10.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP. RIO NEVADO   :  LLEGO 14/09/08,,,,,,PRODUCCION JULIO 02 UNIDADES   2DO. PARCIAL,,,,
,,,,B/L  V2A197920 ,,,,,,,,,,
,,,,TNM48070  18.08.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,BARANDA,,V5KR3,DELTA 300,283930,24987,JDA00V11890029329,,14B 1842221,BLANCO,19.09.08
,,,2,BARANDA,,V5KR3,DELTA 300,283939,25517,JDA00V11890029349,,14B 1842513,BLANCO,19.09.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,
,,,,VP. NEW NADA   :  LLEGO 23.09.08,,,,,,PRODUCCION JULIO 10 UNIDADES   3ER. PARCIAL,,,,
,,,,B/L  NYKS180542760,,,,,,,,,,
,,,,TNM48580  27.08.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,CHASIS CABINADO,,V5KR5,DELTA 250,305462,26570,JDA00V11890029377,,14B 1842881,BLANCO,04.10.08
,,,2,CHASIS CABINADO,,V5KR5,DELTA 250,305435,26569,JDA00V11890029409,,14B 1843143,BLANCO,04.10.08
,,,3,BARANDA,,V5KR3,DELTA 300,304024,26568,JDA00V11890029363,,14B 1842721,BLANCO,04.10.08
,,,4,BARANDA,,V5KR3,DELTA 300,328428,26567,JDA00V11890029364,,14B 1842741,BLANCO,23.10.08
,,,5,BARANDA,,V5KR3,DELTA 300,292510,25953,JDA00V11890029368,,14B 1842787,BLANCO,25.09.08
,,,6,BARANDA,,V5KR3,DELTA 300,304021,26566,JDA00V11890029381,,14B 1842901,BLANCO,04.10.08
,,,7,BARANDA,,V5KR3,DELTA 300,292509,25954,JDA00V11890029388,,14B 1842960,BLANCO,25.09.08
,,,8,CHASIS CABINADO,,V5KR4,DELTA 300,292511,25955,JDA00V11890029397,,14B 1843029,BLANCO,25.09.08
,,,9,CHASIS CABINADO,,V5KR4,DELTA 300,292691,25956,JDA00V11890029407,,14B 1843105,BLANCO,25.09.08
,,,10,CHASIS CABINADO,,V5KR4,DELTA 300,292507,25957,JDA00V11890029412,,14B 1843166,BLANCO,25.09.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CONTINENTAL",,,,,,,,,,
,,,,VP. NEW NADA   :  LLEGO 23.09.08,,,,,,PRODUCCION AGOSTO 30 UNIDADES   1ER.  PARCIAL,,,,
,,,,B/L  NYKS180542761,,,,,,,,,,
,,,,TNM48590  27.08.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY-MEC,,T2EU3,TERIOS 4X2,319764,26911,JDAJ200G091019522,,3SZ 2214989,GRIS,16.10.08
,,,2,ALLOY-MEC,,T2EU3,TERIOS 4X2,331622,26912,JDAJ200G091019545,,3SZ 2215571,AZUL,23.10.08
,,,3,ALLOY-MEC,,T2EU3,TERIOS 4X2,310762,26913,JDAJ200G091019563,,3SZ 2215944,PLATA,
,,,4,ALLOY-MEC,,T2EU3,TERIOS 4X2,317203,26914,JDAJ200G091019565,,3SZ 2215853,NEGRO,16.10.08
,,,5,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,292409,25958,JDAJ200G091019409,,3SZ 2213202,GRIS,
,,,6,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,354409,26915,JDAJ200G091019440,,3SZ 2213403,GRIS,14.11.08
,,,7,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,311687,26916,JDAJ200G091019444,,3SZ 2214732,ROJO,09.10.08
,,,8,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,366158,26917,JDAJ200G091019469,,3SZ 2213858,PLATA,27.11.08
,,,9,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,020926,1697,JDAJ200G091019493,,3SZ 2214240,PLATA,04.02.09
,,,10,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,000676,558,JDAJ200G091019549,,3SZ 2215633,VERDE,14.01.09
,,,11,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,008805,,JDAJ200G091019564,,3SZ 2216147,AZUL,21.01.09
,,,12,BASIC-AUTOM.,,T2ES1,TERIOS 4X2,361194,26921,JDAJ200G091019570,,3SZ 2216143,GRIS,19.11.08
,,,13,TOP-MEC,,T2ES7,TERIOS 4X4,008805,,JDAJ210G091090337,,3SZ 2208748,GRIS,16.01.09
,,,14,SAFARI-MEC.,,T2EU5,TERIOS 4X4,311739,26923,JDAJ210G091090338,,3SZ 2209269,GRIS,10.10.08
,,,15,SAFARI-MEC.,,T2EU5,TERIOS 4X4,052241,3837,JDAJ210G091090641,,3SZ 2171145,PLATA,11.03.09
,,,16,TOP-MEC,,T2ES7,TERIOS 4X4,101843,,JDAJ210G091090732,,3SZ 2212117,PLATA,02.07.09
,,,17,SAFARI-MEC.,,T2EU5,TERIOS 4X4,358585,26926,JDAJ210G091090733,,3SZ 2212162,NEGRO,18.11.08
,,,18,TOP-MEC,,T2ES7,TERIOS 4X4,101984,6937,JDAJ210G091090792,,3SZ 2211564,GRIS,13.05.09
,,,19,SAFARI-MEC.,,T2EU5,TERIOS 4X4,341427,26928,JDAJ210G091090794,,3SZ 2211397,GRIS,03.11.08
,,,20,SAFARI-MEC.,,T2EU5,TERIOS 4X4,379122,26929,JDAJ210G091090884,,3SZ 2211885,PLATA,09.02.09
,,,21,TOP-MEC,,T2ES7,TERIOS 4X4,330021,26930,JDAJ210G091091042,,3SZ 2213422,NEGRO,23.10.08
,,,22,SAFARI-MEC.,,T2EU5,TERIOS 4X4,333359,26931,JDAJ210G091091062,,3SZ 2213071,GRIS,25.10.08
,,,23,TOP-MEC,,T2ES7,TERIOS 4X4,311764,26932,JDAJ210G091091165,,3SZ 2213981,VERDE BRITANICO,13.10.08
,,,24,TOP-MEC,,T2ES7,TERIOS 4X4,132887,9176,JDAJ210G091091375,,3SZ 2215118,PLATA,16.06.09
,,,25,TOP-MEC,,T2ES7,TERIOS 4X4,366136,26934,JDAJ210G091091458,,3SZ 2215734,VERDE BRITANICO,06.12.08
,,,26,TOP-MEC,,T2ES7,TERIOS 4X4,055657,4042,JDAJ210G091091576,,3SZ 2216503,VERDE BRITANICO,17.03.09
,,,27,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,311729,26936,JDAJ210G091090157,,3SZ 2207621,VERDE BRITANICO,10.10.08
,,,28,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,331623,26937,JDAJ210G091090249,,3SZ 2208345,VERDE BRITANICO,23.10.08
,,,29,TOP-AUTOM.,,T2ES9,TERIOS 4X4,147837,10392,JDAJ210G091090473,,3SZ 2209880,GRIS,03.07.09
,,,30,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,404489,31432,JDAJ210G091090627,,3SZ 2210611,GRIS,05.01.09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,
,,,,VP. RIO GRANDE   :  LLEGO 01/10/08,,,,,,PRODUCCION AGOSTO 07 UNIDADES   1ER.  PARCIAL (INDONESIA),,,,
,,,,B/L  KKLUJKT190731,,,,,,,,,,
,,,,C2WE-08-2407-108L-01  29.08.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,MECANICA,,NB,TERIOS LONG,301256,26005,MHKG2CN209K000261,,3SZ DAM7889,ROJO VINO,03.10.08
,,,2,MECANICA,,NB,TERIOS LONG,301261,26231,MHKG2CN209K000263,,3SZ DAM7886,PLATA,03.10.08
,,,3,MECANICA,,NB,TERIOS LONG,301265,26232,MHKG2CN209K000268,,3SZ DAM9314,NEGRO,03.10.08
,,,4,MECANICA,,NB,TERIOS LONG,301270,26233,MHKG2CN209K000270,,3SZ DAM9317,BEIGE,03.10.08
,,,5,MECANICA,,NB,TERIOS LONG,301278,26234,MHKG2CN209K000273,,3SZ DAM9322,ROJO VINO,03.10.08
,,,6,MECANICA,,NB,TERIOS LONG,301284,26235,MHKG2CN209K000277,,3SZ DAN1928,PLATA,03.10.08
,,,7,MECANICA,,NB,TERIOS LONG,301289,26236,MHKG2CN209K000279,,3SZ DAN1919,ROJO VINO,03.10.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, SCOTIABANK",,,,,,,,,,
,,,,VP.    :  LLEGO 13.11.08,,,,,,PRODUCCION AGOSTO 03 UNIDADES   2DO.  PARCIAL (INDONESIA),,,,
,,,,B/L  NYKS940003078,,,,,,,,,,
,,,,C2WE-08-2407-108L-02  24.09.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,1,MECANICA,,NB,TERIOS LONG,352106,27912,MHKG2CN209K000283,,3SZ DAN2547,BEIGE,14.11.08
,,,2,MECANICA,,NB,TERIOS LONG,352105,29159,MHKG2CN209K000286,,3SZ DAN2543,NEGRO,14.11.08
,,,3,MECANICA,,NB,TERIOS LONG,352104,29160,MHKG2CN209K000291,,3SZ DAN4257,ROJO VINO,14.11.08
,,, , ,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CONTINENTAL",,,,,,,,,,
,,,,VP. CARIBBEAN EMERALD   :  LLEGO 12.10.08,,,,,,PRODUCCION AGOSTO 49 UNIDADES   2DO.  PARCIAL,,,,
,,,,B/L  JPNGO-001630501-X,,,,,,,,,,
,,,,TNM50130  10.09.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,ALLOY-MEC,,T2EU3,TERIOS 4X2,351205,29128,JDAJ200G091019668,,3SZ 2210926,GRIS,11.11.08
,,,2,ALLOY-MEC,,T2EU3,TERIOS 4X2,358562,29438,JDAJ200G091019673,,3SZ 2217596,VERDE BRITANICO,18.11.08
,,,3,ALLOY-MEC,,T2EU3,TERIOS 4X2,000681,557,JDAJ200G091019711,,3SZ 2218569,VERDE BRITANICO,14.01.09
,,,4,ALLOY-MEC,,T2EU3,TERIOS 4X2,351207,29129,JDAJ200G091019738,,3SZ 2218834,GRIS,11.11.08
,,,5,ALLOY-MEC,,T2EU3,TERIOS 4X2,356871,29361,JDAJ200G091019764,,3SZ 2219595,PLATA,14.11.08
,,,6,ALLOY-MEC,,T2EU3,TERIOS 4X2,352932,29241,JDAJ200G091019770,,3SZ 2219484,GRIS,14.11.08
,,,7,ALLOY-MEC,,T2EU3,TERIOS 4X2,352795,26854,JDAJ200G091019779,,3SZ 2219546,NEGRO,19.11.08
,,,8,ALLOY-MEC,,T2EU3,TERIOS 4X2,366093,29488,JDAJ200G091019800,,3SZ 2219834,PLATA,24.11.08
,,,9,ALLOY-MEC,,T2EU3,TERIOS 4X2,352868,29240,JDAJ200G091019804,,3SZ 2220118,GRIS,14.11.08
,,,10,ALLOY-MEC,,T2EU3,TERIOS 4X2,009879,1179,JDAJ200G091019811,,3SZ 2220197,ROJO,19.01.09
,,,11,ALLOY-MEC,,T2EU3,TERIOS 4X2,026443,1917,JDAJ200G091019818,,3SZ 2220338,ROJO,09.02.09
,,,12,ALLOY-MEC,,T2EU3,TERIOS 4X2,352772,26854,JDAJ200G091019830,,3SZ 2221574,GRIS,14.11.08
,,,13,ALLOY-MEC,,T2EU3,TERIOS 4X2,356867,29357,JDAJ200G091019834,,3SZ 2220598,PLATA,14.11.08
,,,14,ALLOY-MEC,,T2EU3,TERIOS 4X2,356872,29358,JDAJ200G091019835,,3SZ 2220594,NEGRO,14.11.08
,,,15,ALLOY-MEC,,T2EU3,TERIOS 4X2,379022,29491,JDAJ200G091019846,,3SZ 2220826,VERDE BRITANICO,10.12.08
,,,16,ALLOY-MEC,,T2EU3,TERIOS 4X2,394854,29492,JDAJ200G091019866,,3SZ 2220829,PLATA,
,,,17,ALLOY-MEC,,T2EU3,TERIOS 4X2,356868,29359,JDAJ200G091019868,,3SZ 2221083,NEGRO,14.11.08
,,,18,ALLOY-MEC,,T2EU3,TERIOS 4X2,349683,29075,JDAJ200G091019874,,3SZ 2221249,VERDE BRITANICO,11.11.08
,,,19,ALLOY-MEC,,T2EU3,TERIOS 4X2,378312,26854,JDAJ200G091019876,,3SZ 2221185,GRIS,10.12.08
,,,20,ALLOY-MEC,,T2EU3,TERIOS 4X2,379024,29494,JDAJ200G091019881,,3SZ 2221399,ROJO,09.02.09
,,,21,ALLOY-MEC,,T2EU3,TERIOS 4X2,009353,26854,JDAJ200G091019891,,3SZ 2221343,PLATA,30.12.08
,,,22,ALLOY-MEC,,T2EU3,TERIOS 4X2,366141,29496,JDAJ200G091019892,,3SZ 2220852,NEGRO,24.11.08
,,,23,ALLOY-MEC,,T2EU3,TERIOS 4X2,053843,3913,JDAJ200G091019916,W,3SZ 2221875,VERDE BRITANICO,18.03.09
,,,24,ALLOY-MEC,,T2EU3,TERIOS 4X2,368207,29498,JDAJ200G091019920,,3SZ 2221914,GRIS,27.11.08
,,,25,BASIC-AUTOM,,T2ES1,TERIOS 4X2,000705,556,JDAJ200G091019638,,3SZ 2216981,VERDE BRITANICO,19.01.09
,,,26,BASIC-AUTOM,,T2ES1,TERIOS 4X2,366095,29500,JDAJ200G091019715,,3SZ 2218520,NEGRO,15.12.08
,,,27,BASIC-AUTOM,,T2ES1,TERIOS 4X2,351210,29130,JDAJ200G091019786,,3SZ 2219921,ROJO,11.11.08
,,,28,BASIC-AUTOM,,T2ES1,TERIOS 4X2,004540,861,JDAJ200G091019822,,3SZ 2220484,VERDE BRITANICO,09.01.09
,,,29,BASIC-AUTOM,,T2ES1,TERIOS 4X2,366543,29502,JDAJ200G091019824,,3SZ 2220424,GRIS,24.11.08
,,,30,BASIC-AUTOM,,T2ES1,TERIOS 4X2,388533,29503,JDAJ200G091019902,,3SZ 2221917,ROJO,23.12.08
,,,31,TOP-MEC,,T2ES7,TERIOS 4X4,388448,29504,JDAJ210G091091647,,3SZ 2216655,NEGRO,
,,,32,TOP-MEC,,T2ES7,TERIOS 4X4,104621,7109,JDAJ210G091091697,,3SZ 2216934,GRIS,13.05.09
,,,33,TOP-MEC,,T2ES7,TERIOS 4X4,147869,10393,JDAJ210G091091776,,3SZ 2210924,GRIS,03.07.09
,,,34,SAFARI-MEC,,T2EU5,TERIOS 4X4,394824,29517,JDAJ210G091091785,,3SZ 2217558,ROJO,29.12.08
,,,35,SAFARI-MEC,,T2EU5,TERIOS 4X4,344732,28826,JDAJ210G091091795,,3SZ 2217478,VERDE BRITANICO,05.11.08
,,,36,SAFARI-MEC,,T2EU5,TERIOS 4X4,378307,29518,JDAJ210G091091836,,3SZ 2217787,GRIS,06.12.08
,,,37,TOP-MEC,,T2ES7,TERIOS 4X4,379042,29507,JDAJ210G091091880,,3SZ 2218341,GRIS,09.02.09
,,,38,TOP-MEC,,T2ES7,TERIOS 4X4,394285,29508,JDAJ210G091091919,W,3SZ 2218474,ROJO,23.12.08
,,,39,SAFARI-MEC,,T2EU5,TERIOS 4X4,374294,26854,JDAJ210G091091937,,3SZ 2218759,VERDE BRITANICO,09.12.08
,,,40,TOP-MEC,,T2ES7,TERIOS 4X4,394298,29509,JDAJ210G091091962,W,3SZ 2218871,ROJO,09.02.09
,,,41,SAFARI-MEC,,T2EU5,TERIOS 4X4,397692,29513,JDAJ210G091092088,,3SZ 2219673,NEGRO,
,,,42,TOP-MEC,,T2ES7,TERIOS 4X4,158643,11050,JDAJ210G091092226,W,3SZ 2220637,PLATA,18.07.09
,,,43,SAFARI-MEC,,T2EU5,TERIOS 4X4,075528,5298,JDAJ210G091092228,W,3SZ 2221543,PLATA,14.04.09
,,,44,SAFARI-MEC,,T2EU5,TERIOS 4X4,029036,2045,JDAJ210G091092262,W,3SZ 2220794,GRIS,06.02.09
,,,45,SAFARI-MEC,,T2EU5,TERIOS 4X4,374288,29516,JDAJ210G091092410,,3SZ 2221838,VERDE BRITANICO,09.12.08
,,,46,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,113496,7617,JDAJ210G091091994,W,3SZ 2219411,PLATA,23.05.09
,,,47,TOP-AUTOM,,T2ES9,TERIOS 4X4,156259,10921,JDAJ210G091092123,,3SZ 2219873,PLATA,13.07.09
,,,48,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,099095,6793,JDAJ210G091092129,,3SZ 2181131,NEGRO,12.05.09
,,,49,SAFARI-AUTOM,,T2EU6,TERIOS 4X4,038347,2756,JDAJ210G091092276,W,3SZ 2220908,GRIS,27.02.09
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CONTINENTAL",,,,,,,,,,
,,,,VP. PACIFIC EXPLORER   :  LLEGO 26.10.08,,,,,,PRODUCCION AGOSTO 01 UNIDADES   3ER.  PARCIAL,,,,
,,,,B/L  KKLUJPN357433,,,,,,,,,,
,,,,TNM51030  24.09.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,TOP-AUTOM,,T2ES9,TERIOS 4X4,332349,27910,JDAJ210G091092361,,3SZ 2221835,VERDE BRITANICO,26.10.08
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,"CARTA DE CREDITO / BCO, CONTINENTAL",,,,,,,,,,
,,,,VP. PACIFIC EXPLORER   :  LLEGO 26.10.08,,,,,,PRODUCCION AGOSTO 20 UNIDADES   4TO.  PARCIAL,,,,CARRY OVER
,,,,B/L  KKLUJPN357432,,,,,,,,,,
,,,,TNM51040  24.09.08,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,VERSION,,SPEC,MODELO,POLIZA,# ORD.,CHASIS,,MOTOR,COLOR,F/LLEG
,,,,TRANSM.,,,,,,,,,,TALLER
,,,,,,,,,,,,,,
,,,1,Chasis cabinado,,V5KR5,DELTA 250,334227,28202,JDA00V11890029526,,14B 1844521,BLANCO,26.10.08
,,,2,Chasis cabinado,,V5KR5,DELTA 250,334313,28203,JDA00V11890029539,,14B 1844595,BLANCO,26.10.08
,,,3,Chasis cabinado,,V5KR5,DELTA 250,334319,28204,JDA00V11890029560,,14B 1844746,BLANCO,26.10.08
,,,4,Chasis cabinado,,V5KR5,DELTA 250,334329,28205,JDA00V11890029570,,14B 1844799,BLANCO,26.10.08
,,,5,Chasis cabinado,,V5KR5,DELTA 250,334342,28206,JDA00V11890029576,,14B 1844840,BLANCO,26.10.08
,,,6,Chasis cabinado,,V5KR4,DELTA 300,334334,28207,JDA00V11890029480,,14B 1844139,BLANCO,26.10.08
,,,7,BARANDA,,V5KR3,DELTA 300,345814,28871,JDA00V11890029482,,14B 1844163,BLANCO,06.11.08
